Barcode,Name,Category,Cost,Price,Image URL
,"Teer Whole Wheat Atta 1kg","Baking Needs","",70,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94f0115075f231ec5c18_Teer-Whole-Wheat-Atta-1kg_1_415.webp"
,"Pusti Maida 2kg","Baking Needs","",10,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94e6115075f231ec544e_Pusti-Maida-2Kg_1_415.webp"
,"Pusti Atta 2kg","Baking Needs","",15,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94e5115075f231ec53bc_Pusti-Atta-2Kg_1_415.webp"
,"Bashundhara Atta 2kg","Baking Needs","",130,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94ee115075f231ec5aa8_Bashundhara-Atta-2kg_1_415.webp"
,"Fresh Maida 2kg","Baking Needs","",10,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94dd115075f231ec4fc9_Fresh-Maida-2Kg_1_415.webp"
,"Fresh Atta 2kg","Baking Needs","",15,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94dd115075f231ec4fc5_Fresh-Atta-2Kg_1_415.webp"
,"Sunshine Maida 2kg","Baking Needs","",144,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/680e38b126241b2e2fa3aa7c_Sunshine-Maida-2kg_1_415.webp"
,"Sunshine Atta 2kg","Baking Needs","",130,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66963bfe414c61225be9c5e0_Sunshine-Atta-2kg_1_415.webp"
,"Shaad Fine Atta 2kg","Baking Needs","",120,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66963bfd414c61225be9c5dc_Shaad-Fine-Atta-2kg_1_415.webp"
,"Haiko Corn Flour 150gm (Packet)","Baking Needs","",8,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95c6115075f231ecca11_Haiko-Corn-Flour-150gm-Packet_1_415.webp"
,"BPM Gram Flour 500gm","Baking Needs","",120,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95fc115075f231ecccd7_BPM-Gram-Flour-500gm_1_415.webp"
,"BPM Rice Flour 1kg","Baking Needs","",90,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94ef115075f231ec5b43_BPM-Rice-Flour-1kg_1_415.webp"
,"BPM Corn 300gm","Baking Needs","",60,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94f1115075f231ec5cc4_BPM-Corn-300gm_1_415.webp"
,"Foster Clark's Vanilla Essence 28ml","Baking Needs","",140,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95d4115075f231eccab9_Foster-Clarks-Vanilla-Essence-28ml_1_415.webp"
,"Foster Clark's Food Essence Green 28ml","Baking Needs","",140,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95e1115075f231eccb55_Foster-Clarks-Food-Essence-Green-28ml_1_415.webp"
,"Foster Clark's Food Essence Red 28ml","Baking Needs","",140,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95e1115075f231eccb51_Foster-Clarks-Food-Essence-Red-28ml_1_415.webp"
,"Foster Clark's Orange Food Colour 28ml","Baking Needs","",140,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95de115075f231eccb35_Foster-Clarks-Orange-Food-Colour-28ml_1_415.webp"
,"Foster Clark's Food Essence Chocolate 28ml","Baking Needs","",140,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95fd115075f231eccce7_Foster-Clarks-Food-Essence-Chocolate-28ml_1_415.webp"
,"Foster Clark's Food Essence Orange 28ml","Baking Needs","",140,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95e0115075f231eccb45_Foster-Clarks-Food-Essence-Orange-28ml_1_415.webp"
,"Foster Clark's Food Essence Mango 28 ml","Baking Needs","",140,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95e0115075f231eccb49_Foster-Clarks-Food-Essence-Mango-28-ml_1_415.webp"
,"Foster Clark's Food Essence Blue 28ml","Baking Needs","",140,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95e1115075f231eccb59_Foster-Clarks-Food-Essence-Blue-28ml_1_415.webp"
,"Foster Clark's Food Essence Strawberry 28ml","Baking Needs","",140,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95e0115075f231eccb4d_Foster-Clarks-Food-Essence-Strawberry-28ml_1_415.webp"
,"Foster Clark's Food Essence Lemon 28ml","Baking Needs","",140,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/668fd5db067663f5e6472f6a_Foster-Clarks-Food-Essence-Lemon-28ml_1_415.webp"
,"Foster Clark's Food Essence Banana 28ml","Baking Needs","",140,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6655ae168b70ee8a43834542_Foster-Clarks-Food-Essence-Banana-28ml_1_415.webp"
,"Haiko Biryani Scent 28ml","Baking Needs","",120,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95f5115075f231eccc87_Haiko-Biryani-Scent-28ml_1_415.webp"
,"Haiko Kewra Essence 25ml","Baking Needs","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95d2115075f231ecca9d_Haiko-Kewra-Essence-25ml_1_415.webp"
,"Haiko Kewra Water 180ml","Baking Needs","",25,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67725454e9425058fbce8b11_Haiko-Kewra-Water-180ml_1_415.webp"
,"Dreem Green Food Colour 28ml","Baking Needs","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95dc115075f231eccb19_Dreem-Green-Food-Colour-28ml_1_415.webp"
,"Dreem Red Food Colour 28ml","Baking Needs","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95db115075f231eccb11_Dreem-Red-Food-Colour-28ml_1_415.webp"
,"Dreem Orange Food Colour 28ml","Baking Needs","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95db115075f231eccb15_Dreem-Orange-Food-Colour-28ml_1_415.webp"
