Barcode,Name,Category,Cost,Price,Image URL
,"Fresh Coconut Cookies Biscuit 185(±)55gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66ab8203e1260acd01d45d48_Fresh-Coconut-Cookies-Biscuit-25010gm_1_415.webp"
,"Fresh Coconut Cookies Biscuit 80(±)8gm","Snacks","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa971a115075f231ecd0d0_Fresh-Coconut-Cookies-Biscuit-80gm_1_415.webp"
,"Fresh Healthy Choice Salted Biscuit 80gm","Snacks","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa971b115075f231ecd0dc_Fresh-Healthy-Choice-Salted-Biscuit-100gm_1_415.webp"
,"Ifad Muri Toast 350gm + P.T. 350gm  (Save 25 tk)","Snacks","",195,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/680e5f475462ec5a2b78ac7c_Ifad-Muri-Toast-350gm-P-T-350gm-Save-25-tk_1_415.webp"
,"Ifad Nankhatai Bakery Biscuit 200gm","Snacks","",10,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa967ad61902ef2307b23b_Ifad-Nankhatai-Bakery-Biscuit-200gm_1_415.webp"
,"Ifad Cheesy Bites Biscuits 180(±)10gm","Snacks","",15,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa967fd61902ef2307b2bf_Ifad-Cheesy-Bites-Biscuits-18010gm_1_415.webp"
,"Ifad Plaine Toast Biscuit 350gm","Snacks","",100,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa975a115075f231ecd3e8_Ifad-Plaine-Toast-Biscuit-350gm_1_415.webp"
,"Ifad Stick Toast Biscuit 300gm","Snacks","",100,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa975a115075f231ecd3ec_Ifad-Stick-Toast-Biscuit-300gm_1_415.webp"
,"Ifad Kaju Delight Biscuit 175(±)45gm","Snacks","",60,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9669d61902ef2307aae0_Ifad-Kaju-Delight-Biscuit-17545gm_1_415.webp"
,"Ifad Butter Delight Biscuit 150(±)25gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9669d61902ef2307ab4f_Ifad-Butter-Delight-Biscuit-17545gm_1_415.webp"
,"Ifad Choco Delight Biscuit 175(±)45gm","Snacks","",60,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa966ad61902ef2307abf0_Ifad-Choco-Delight-Biscuit-17545gm_1_415.webp"
,"Ifad Unique Choice Salted Biscuit 180gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66844d5ff2321da2357f6037_Ifad-Unique-Choice-Salted-Biscuit-180g_1_415.webp"
,"Ifad Orange Biscuits 140(±)20gm","Snacks","",40,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9669d61902ef2307ab0d_Ifad-Orange-Biscuits-14020gm_1_415.webp"
,"Ifad Kaju Delight Biscuit 70(±)10gm","Snacks","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66844d45f2321da2357f5f8f_IFAD-Kaju-Delight-Biscuit-7010g_1_415.webp"
,"Ifad Unique Choice Salted Biscuit 80gm","Snacks","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66963bf6414c61225be9c56e_Ifad-Unique-Choice-Salted-Biscuit-80g_1_415.webp"
,"Ifad Cheesy Bites Crackers 40gm","Snacks","",10,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa966bd61902ef2307acb0_Ifad-Cheesy-Bites-Crackers-40gm_1_415.webp"
,"Ifad Orange Biscuit 65(±)25gm","Snacks","",10,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9698d61902ef2307b3f7_Ifad-Orange-Biscuit-6525gm_1_415.webp"
,"Dan Cake Dry Cake 300gm","Snacks","",200,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa96c7d61902ef2307b62f_Dan-Cake-Dry-Cake-300gm_1_415.webp"
,"Dan Cake Marble Dry Cake 280gm","Snacks","",200,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9763115075f231ecd44c_Dan-Cake-Marble-Dry-Cake-280gm_1_415.webp"
,"Dan Cake Danish Butter Cookies Biscuits 150gm","Snacks","",170,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9765115075f231ecd464_Dan-Cake-Danish-Butter-Cookies-Biscuits-150gm_1_415.webp"
,"Pusti Happy Time Lexus Vegetable Crackers Biscuit 192gm (Buy2 Get1 Free)","Snacks","",200,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/680e5f555462ec5a2b78acf2_Pusti-Happy-Time-Lexus-Vegetable-Crackers-Biscuit-192gm-Buy2-Get1-Free_1_415.webp"
,"Pusti Happy Time Horlicks Cookies Biscuit 180(±)20gm","Snacks","",60,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9749115075f231ecd300_Pusti-Happy-Time-Horlicks-Cookies-Biscuit-270gm_1_415.webp"
,"Pusti Happy Time Ghee Toast Biscuit 170gm","Snacks","",70,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9749115075f231ecd304_Pusti-Happy-Time-Ghee-Toast-Biscuit-250gm_1_415.webp"
,"Pusti Happy Time Energy Biscuit 150(±)20gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9748115075f231ecd2f4_Pusti-Happy-Time-Energy-Biscuit-180gm_1_415.webp"
,"Pusti Happy Time Sweet Nut Biscuit 175(±)25gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9748115075f231ecd2f8_Pusti-Happy-Time-Sweet-Nut-Biscuit-200gm_1_415.webp"
,"Pusti Happy Time Orange Biscuit 180gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9749115075f231ecd2fc_Pusti-Happy-Time-Orange-Biscuit-180gm_1_415.webp"
,"GoldMark Fruit Papaya Biscuits 75(±)10gm","Snacks","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa966ed61902ef2307af15_GoldMark-Fruit-Papaya-Biscuits-855gm_1_415.webp"
,"Olympic Choco Marie Biscuit 200gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9644d61902ef23078e56_Olympic-Choco-Marie-Biscuit-200gm_1_415.webp"
,"Olympic Milk Plus Biscuit 190gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6853e0e5b033e30e9e4e9563_Olympic-Milk-Plus-Biscuit-190gm_1_415.webp"
,"Olympic Butter Bite Biscuits 165gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9673d61902ef2307b19f_Olympic-Butter-Bite-Biscuits-170gm_1_415.webp"
,"Olympic Nutty Peanut Biscuits 175gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9673d61902ef2307b1a7_Olympic-Nutty-Peanut-Biscuits-175gm_1_415.webp"
,"Olympic Biscotti Cookies Biscuit 160gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9733115075f231ecd200_Olympic-Biscotti-Cookies-Biscuit-160gm_1_415.webp"
,"Olympic Biscotti Elachi Cookies Biscuit 160gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9733115075f231ecd204_Olympic-Biscotti-Elachi-Cookies-Biscuit-160gm_1_415.webp"
,"Olympic First Choice Salted Biscuit 180gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9733115075f231ecd20c_Olympic-First-Choice-Salted-Biscuit-180gm_1_415.webp"
,"Olympic Daily Cookies Biscuit 160gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9734115075f231ecd218_Olympic-Daily-Cookies-Biscuit-160gm_1_415.webp"
,"Olympic Hello Cookies Biscuit 165gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9735115075f231ecd21c_Olympic-Hello-Cookies-Biscuit-165gm_1_415.webp"
,"Olympic Ghee Bite Biscuit 165gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/684e9dbe3751e7843e49976c_Olympic-Ghee-Bite-Biscuit-165gm_1_415.webp"
