Barcode,Name,Category,Cost,Price,Image URL
,Crown Peanut Butter Chunky 510gm,Eggs & Dairy,,850,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a2853a11aefc405c934a_Crown-Peanut-Butter-Chunky-510gm_1_415.webp
,Crown Peanut Butter Smooth & Creamy 340gm,Eggs & Dairy,,650,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9621d61902ef23078cba_Crown-Peanut-Butter-Smooth-Creamy340gm_1_415.webp
,Crown Peanut Butter Chunky 340gm,Eggs & Dairy,,650,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66826a45ed04c1252b7bed1b_Crown-Peanut-Butter-Chunky-340gm_1_415.webp
,Dilmah P.C.Green Tea Ceylon Cinnamon 40gm,Tea & Coffee,,715,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/668134c9f077212bd74ed94d_Dilmah-P-C-Green-Tea-Ceylon-Cinnamon-40gm_1_415.webp
,Radhuni Turmeric (Holud) Powder 200gm (Jar),Spices & Condiments,,160,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95f8115075f231eccca7_Radhuni-Turmeric-Holud-Powder-200gm-Jar_1_415.webp
,ACI Nutrilife Brown Rice 1kg,Rice & Grains,,20,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94fd115075f231ec656d_ACI-Nutrilife-Brown-Rice-1kg_1_415.webp
,Bragg Organic Apple Cider Vinegar 946ml United States of America,Fruits,,1600,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95ff115075f231ecccf7_Bragg-Organic-Apple-Cider-Vinegar-946ml-USA_1_415.webp
,Pran Turmeric (Holud) Powder 200gm,Spices & Condiments,,135,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6728a1cd870366949a042730_Pran-Turmeric-Holud-Powder-200gm_1_415.webp
,Radhuni Turmeric (Holud) Powder 100gm,Spices & Condiments,,75,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95bc115075f231ecc96a_Radhuni-Turmeric-Holud-Powder-100gm_1_415.webp
,Fresh Turmeric (Holud) Powder 200gm,Spices & Condiments,,20,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95e3115075f231eccb71_Fresh-Turmeric-Holud-Powder-200gm_1_415.webp
,Shwapno White Pepper Powder 30gm (Jar),Spices & Condiments,,149,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa960b115075f231eccd8b_Shwapno-White-Pepper-Powder-30gm-Jar_1_415.webp
,Shwapno Gol Morich (Black Pepper) 100gm,Spices & Condiments,,220,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9603115075f231eccd27_Shwapno-Gol-Morich-Black-Pepper-100gm_1_415.webp
,Shwapno Gol Morich (Black Pepper) 50gm,Spices & Condiments,,122,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9603115075f231eccd2b_Shwapno-Gol-Morich-Black-Pepper-50gm_1_415.webp
,Shwapno Gol Morich (Black Pepper) 25gm,Spices & Condiments,,70,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9604115075f231eccd2f_Shwapno-Gol-Morich-Black-Pepper-25gm_1_415.webp
,Shwapno White Pepper 25gm,Spices & Condiments,,87,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9604115075f231eccd37_Shwapno-White-Pepper-25gm_1_415.webp
,Shwapno White Pepper 50gm,Spices & Condiments,,138,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66652451a44f60e9a9a6302a_Shwapno-White-Pepper-50gm_1_415.webp
,Shwapno White Pepper 100gm,Spices & Condiments,,251,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6655adff8b70ee8a43834462_Shwapno-White-Pepper-100gm_1_415.webp
,Olio Orolio Extra Virgin Olive Oil 1Ltr.,Cooking Oil,,150,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6681354bf077212bd74ef5b2_Olio-Orolio-Extra-Virgin-Olive-Oil-1L-Italy_1_415.webp
,Olio Orolio Olive Oil 1Ltr.,Cooking Oil,,1565,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6681354ff077212bd74ef5d1_Olio-Orolio-Olive-Oil-1L-Italy_1_415.webp
,Olio Orolio Olive Oil 500ml,Cooking Oil,,900,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6681354ef077212bd74ef5c6_Olio-Orolio-Olive-Oil-500ml_1_415.webp
,Olio Orolio Extra Virgin Olive Oil 250ml,Cooking Oil,,606,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6681354af077212bd74ef5aa_Olio-Orolio-Extra-Virgin-Olive-Oil-250ml_1_415.webp
,Chinigura Rice Loose (P) (BRRI-34),Rice & Grains,,135,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94e1115075f231ec51d9_Chinigura-Rice-Loose-Premium_1_415.webp
,Kalijira Rice Loose - Premium Kg,Rice & Grains,,120,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/660ba5842330c63d44c03a4a_Kalijira-Rice-Loose-Premium_1_415.webp
,Katari Nazirshail Rice Loose Kg,Rice & Grains,,90,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94df115075f231ec5063_Katari-Nazirshail-Rice-Loose_1_415.webp
