Barcode,Name,Category,Cost,Price,Image URL
,"Radhuni Garam Masala Powder 40gm","Cooking Needs","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95ba115075f231ecc952_Radhuni-Garam-Masala-Powder-40gm_1_415.webp"
,"ACI Pure Turmeric (Holud) Powder 100gm","Cooking Needs","",75,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95ba115075f231ecc95a_ACI-Pure-Turmeric-Holud-Powder-100gm_1_415.webp"
,"ACI Pure Turmeric (Holud) Powder 200gm","Cooking Needs","",30,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95bb115075f231ecc95e_ACI-Pure-Turmeric-Holud-Powder-200gm_1_415.webp"
,"Radhuni Turmeric (Holud) Powder 200gm","Cooking Needs","",145,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95bc115075f231ecc96e_Radhuni-Turmeric-Holud-Powder-200gm_1_415.webp"
,"ACI Pure Cumin Powder 200gm","Cooking Needs","",35,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66d3e97d14248614dad97909_ACI-Pure-Cumin-Jeera-Powder-200gm_1_415.webp"
,"Pure Cumin Powder 100gm","Cooking Needs","",160,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95bd115075f231ecc97e_ACI-Pure-Cumin-Jeera-Powder-100gm_1_415.webp"
,"Radhuni Cumin (Jeera) Powder 50gm","Cooking Needs","",85,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95be115075f231ecc982_Radhuni-Cumin-Jeera-Powder-50gm_1_415.webp"
,"Radhuni Cumin (Jeera) Powder 100gm","Cooking Needs","",160,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95be115075f231ecc986_Radhuni-Cumin-Jeera-Powder-100gm_1_415.webp"
,"Radhuni Cumin (Jeera) Powder 200gm","Cooking Needs","",310,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95be115075f231ecc98a_Radhuni-Cumin-Jeera-Powder-200gm_1_415.webp"
,"ACI Pure Chilli (Morich) Powder 100gm","Cooking Needs","",75,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/68247458a67440935db02ee2_ACI-Pure-Chilli-Morich-Powder-100gm_1_415.webp"
,"ACI Pure Chilli (Morich) Powder 200gm","Cooking Needs","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6824745ca67440935db032ce_ACI-Pure-Chilli-Morich-Powder-200gm_1_415.webp"
